,En_#_Peaks,α_HOMO_Med,α_HOMO_#_Peaks,β_HOMO_1_Med,β_HOMO_Med,α_gap_Med,label
13619,0.0,0.0320591167,3.0,-0.34774383,-0.3112207628,0.07774357085,0
13620,0.0,0.05117718865,1.0,-0.3013925201,-0.29252694845000005,0.0670854981,0
13621,0.0,0.04009326645,3.0,-0.32811443895000003,-0.300649768,0.06815542405000001,0
13622,0.0,0.03748806455,1.0,-0.3124559954,-0.28795466675,0.0694335485,0
13623,0.0,0.0281272298,5.0,-0.32625501015,-0.2595821143,0.08768172135,0
13624,0.0,0.0437368427,4.0,-0.3322488012,-0.3212822711,0.0649511782,0
13625,1.0,0.0459217541,3.0,-0.29325128165000003,-0.2875708292,0.06170599460000001,0
13626,0.0,0.05128837035,3.0,-0.26736391425,-0.2610418142,0.0660740605,0
13627,1.0,0.045124653449999996,3.0,-0.27275246065000003,-0.23267793015,0.08470667740000001,0
13628,0.0,0.0458509837,3.0,-0.30954754235,-0.30569798065,0.06520144655,0
13629,0.0,0.03294687845,2.0,-0.3373803423,-0.31247303015,0.08847994175,0
13630,0.0,0.03977865435,4.0,-0.3088987512,-0.29687483834999995,0.0725745244,0
13631,0.0,0.0362000638,3.0,-0.32577904795,-0.2988246661,0.0710076274,0
13632,0.0,0.0409275486,1.0,-0.33772397665,-0.30400175105,0.0694147439,0
13633,0.0,0.0351504002,3.0,-0.25654816705,-0.24977995325000002,0.06326995220000001,0
13634,0.0,0.03561181725,3.0,-0.3001671868,-0.28028899365000004,0.07133354210000001,0
13635,0.0,0.0014239906,4.0,-0.215276517,-0.15905921095,0.11318423864999999,0
13636,0.0,0.043189504399999995,1.0,-0.33130789145,-0.31479943295,0.061216008700000005,0
13637,0.0,0.0325872913,2.0,-0.32727924210000003,-0.2696707326,0.08091290570000001,0
13638,0.0,0.02868215655,3.0,-0.2947996256,-0.28150901305,0.0898645576,0
13639,0.0,0.025241661999999998,1.0,-0.29378170270000004,-0.27759621290000003,0.0802098468,0
13640,0.0,0.034054135250000006,3.0,-0.2907386879,-0.27930645905,0.08618713089999999,0
13641,0.0,0.04451562095,4.0,-0.3300100453,-0.31007730375,0.0640973109,0
13642,0.0,0.042982717399999995,1.0,-0.33832675869999995,-0.30317047885000004,0.06574108209999999,0
13643,0.0,0.047041110299999994,4.0,-0.26824402375,-0.25880320975000004,0.06849800375000001,0
13644,0.0,0.040262206800000006,3.0,-0.27676560305,-0.27168140944999997,0.06384792285,0
13645,0.0,0.0272972935,3.0,-0.34112811775,-0.3119705263,0.09313047394999999,0
13646,0.0,0.040895379499999995,1.0,-0.34077188994999996,-0.30702566985,0.06027214585,0
13647,0.0,0.03790923025,3.0,-0.26422420555000004,-0.25163274505,0.06282897009999999,0
13648,0.0,0.0107779629,1.0,-0.1936775377,-0.17695176655,0.104573943,0
13649,0.0,0.03164906975,1.0,-0.18101783724999998,-0.16784073075,0.092024678,0
13650,0.0,0.047008108199999996,3.0,-0.2599602138,-0.2591309209,0.061956966599999996,0
13651,0.0,0.03908004525,3.0,-0.3339239464,-0.29483440545,0.0719109084,0
13652,3.0,0.06480049055,5.0,-0.2486098743,-0.2401718401,0.04229566709999999,0
13653,0.0,0.0383350622,4.0,-0.33054095635,-0.30104962765,0.06310883615,0
13654,0.0,0.0341088742,4.0,-0.3102581219,-0.29854242325,0.0731509033,0
13655,0.0,0.03776629115,3.0,-0.31728003415,-0.27876912355,0.06732702759999999,0
13656,0.0,0.02406420375,3.0,-0.32144666345,-0.30111203249999996,0.0971801843,0
13657,0.0,0.04348783895,3.0,-0.33452542045,-0.32834388405000003,0.05836171555,0
13658,0.0,0.044027243800000004,3.0,-0.3220231037,-0.2920883794,0.061237657599999995,0
13659,0.0,0.03630508665,3.0,-0.32959373064999997,-0.3055377562,0.07987287665,0
13660,0.0,0.042481032599999996,1.0,-0.34588399125,-0.31378884535,0.0591826373,0
13661,0.0,0.039452694149999995,3.0,-0.2998189156,-0.282993637,0.0690955108,0
13662,0.0,0.03053742215,3.0,-0.31727799955,-0.3055792837,0.0781926249,0
13663,0.0,0.03328122755,4.0,-0.31535424085,-0.26086396435,0.0963653937,0
13664,0.0,0.049347432999999996,3.0,-0.26616461545000003,-0.2438100608,0.06642027865,0
13665,0.0,0.01343114245,2.0,-0.2016064326,-0.14297026315,0.10141490795,0
13666,0.0,0.04110424345,3.0,-0.3246034301,-0.28279661325000005,0.0825023533,0
13667,0.0,0.0460916964,3.0,-0.3227638998,-0.28266626245,0.07905446395000001,0
13668,0.0,0.02934107855,3.0,-0.30494319585,-0.2781303403,0.0977030337,0
13669,0.0,0.039733402949999996,4.0,-0.261416289,-0.24222575005,0.074117006,0
13670,0.0,0.0314485179,3.0,-0.29799146815,-0.28887506305,0.09941511880000001,0
13671,0.0,0.0357607036,3.0,-0.2829070135,-0.2236345896,0.087997348,0
13672,0.0,0.0391869265,4.0,-0.30391868745,-0.29622758250000003,0.0844275766,0
13673,0.0,0.05142805015,3.0,-0.32417471915,-0.26307254135,0.0610251145,0
13674,0.0,0.03674668825,2.0,-0.31836420705,-0.29948478219999997,0.08308165410000001,0
13675,0.0,0.03950559945,2.0,-0.30558269515,-0.3048580609,0.07399565459999999,0
13676,0.0,0.041328092,3.0,-0.2755647554,-0.26369878635,0.07936896974999999,0
13677,0.0,0.039623014649999996,3.0,-0.32298966225,-0.25350346430000004,0.07451482865,0
13678,0.0,-0.01856386425,1.0,-0.23899688985,-0.18061931180000002,0.1422305726,0
13679,0.0,0.0121007988,3.0,-0.2274520357,-0.1830913393,0.11658454425,0
13680,0.0,-0.022999273200000003,3.0,-0.25565357835,-0.1975706409,0.132839818,0
13681,0.0,-0.04309352075,1.0,-0.27071025044999997,-0.2100649667,0.17456342165,0
13682,0.0,-0.0324166119,3.0,-0.25537494029999996,-0.23335172085,0.18337029785,0
13683,0.0,-0.0115047613,3.0,-0.23570718105,-0.1892106376,0.15467134885,0
13684,0.0,0.0367627159,4.0,-0.31578767565,-0.26456969165,0.0896839007,0
13685,0.0,-0.0284600572,1.0,-0.17216105110000002,-0.155067477,0.15978678949999997,0
13686,0.0,-0.00831072075,1.0,-0.230702438,-0.16598486685,0.12201030410000002,0
13687,0.0,0.0060556418,1.0,-0.16904882145,-0.1397154034,0.14092610584999998,0
13688,0.0,0.014872310449999999,1.0,-0.1669824496,-0.11721983405,0.1244022666,0
13689,0.0,-0.013132741350000001,2.0,-0.2212047773,-0.1697270708,0.14783036315,0
13690,0.0,0.00859955735,1.0,-0.21373884324999998,-0.16724154845,0.11535751320000001,0
13691,0.0,0.02529070085,1.0,-0.21791548389999998,-0.16109924225,0.09831030485000002,0
13692,0.0,-0.0034423806,4.0,-0.22027046675,-0.16117657865,0.1373007457,0
13693,0.0,0.041836965899999995,3.0,-0.31665426265,-0.30241327035,0.0865312079,0
13694,0.0,0.0170079346,1.0,-0.21424774489999998,-0.15417747205,0.1074715202,0
13695,0.0,0.03286916155,4.0,-0.29680647235,-0.2782120285,0.0949892882,0
13696,0.0,0.038649422399999994,3.0,-0.2967914598,-0.28964819804999997,0.06991519225000001,0
13697,0.0,0.0289026416,3.0,-0.33270535865,-0.29290930540000004,0.0801672559,0
13698,0.0,0.0121144836,5.0,-0.20700505185,-0.15252601705,0.11912762185,0
13699,0.0,0.03727384475,1.0,-0.20427546365,-0.176073064,0.07878565785,0
13700,0.0,0.0073676181,1.0,-0.21527195145,-0.1555592395,0.1223239757,0
13701,0.0,0.0029183077,1.0,-0.2183932409,-0.17179667170000001,0.12810499944999998,0
13702,0.0,0.02805801505,1.0,-0.21166934015,-0.1548629179,0.08757398955000001,0
13703,0.0,0.01063930535,1.0,-0.20084429185000002,-0.14409156709999998,0.12271839204999999,0
13704,0.0,0.0215656691,3.0,-0.3470092689,-0.34158089215,0.10661772300000001,0
13705,0.0,0.0291359096,2.0,-0.2275476192,-0.1666280744,0.102377101,0
13706,1.0,0.0458017267,3.0,-0.2532858295,-0.18302326995,0.08470426965,0
13707,0.0,0.0304129124,1.0,-0.22193740075,-0.16149037654999998,0.08642916865,0
13708,0.0,0.0432929835,3.0,-0.3054929615,-0.25154450795,0.0644454131,0
13709,1.0,0.0406016347,3.0,-0.2811790933,-0.21451850895000002,0.09845866454999999,0
13710,0.0,0.01517013465,4.0,-0.2011554875,-0.14785369775,0.11072027495,0
13711,0.0,0.037973384299999996,3.0,-0.25331594695000004,-0.2518440816,0.0656452208,0
13712,0.0,0.028938857249999998,3.0,-0.2755159841,-0.26868549955,0.08965746635,0
13713,0.0,0.0292459421,1.0,-0.2916387381,-0.26506077105,0.07274007410000001,0
13714,0.0,0.0263830822,3.0,-0.35954790445,-0.29566024020000004,0.0931811115,0
13715,0.0,0.03477671085,1.0,-0.29026661789999997,-0.28446949340000005,0.0752282134,0
13716,0.0,0.03664213375,3.0,-0.28011435795,-0.2776334975,0.06603534024999999,0
13717,0.0,0.05387084855,3.0,-0.26789346525,-0.25876035264999997,0.05520873925,0
13718,0.0,0.0351756535,3.0,-0.35848239435,-0.26124645375,0.08140601135,0
13719,0.0,0.0355338454,3.0,-0.34003273585000005,-0.28510798165,0.0853718751,0
13720,0.0,0.02507625285,1.0,-0.1945098522,-0.13891547389999997,0.0884047182,0
13721,0.0,0.037962165,3.0,-0.31234466095,-0.29966717244999996,0.0765299574,0
13722,0.0,0.0281111184,3.0,-0.34041487039999996,-0.32124849915,0.091645928,0
13723,0.0,-0.02502931735,1.0,-0.19731632215,-0.18072727305,0.15950780069999998,0
13724,0.0,-0.02796021555,1.0,-0.22347418095,-0.1749364826,0.16173542754999998,0
13725,0.0,0.02967097705,1.0,-0.29580759825,-0.2685259244,0.07767659090000001,0
13726,0.0,0.027206831549999998,3.0,-0.322315534,-0.2826575443,0.09066445065,0
13727,1.0,0.0450853488,3.0,-0.26697775160000004,-0.24074804125,0.07443631444999999,0
13728,0.0,-0.01222317795,1.0,-0.21448769465,-0.19664875980000002,0.15451753605000002,0
13729,0.0,-0.01671590375,3.0,-0.22344646945,-0.19460378275,0.1647682671,0
13730,0.0,0.031711780149999994,3.0,-0.32560051884999996,-0.30528048285,0.08429206385,0
13731,0.0,-0.00361468375,1.0,-0.22034673440000002,-0.1749880287,0.13529413,0
13732,0.0,0.0378642868,3.0,-0.3194469069,-0.26224908724999996,0.08697541820000002,0
13733,0.0,0.01946654145,2.0,-0.21712274944999999,-0.16193887125,0.1030054845,0
13734,0.0,0.0362058135,3.0,-0.3474536061,-0.34206094845,0.0873876431,0
13735,0.0,0.027526944,3.0,-0.28959949835,-0.28507600745,0.08225071895,0
13736,0.0,0.02007034105,3.0,-0.31658289055,-0.29265284449999995,0.10998408574999999,0
