,En_#_Peaks,α_HOMO_Med,α_HOMO_#_Peaks,β_HOMO_1_Med,β_HOMO_Med,α_gap_Med,label
5010,2.0,0.05212985975,4.0,-0.19893614510000002,-0.11810202025,0.08545493265,1
5011,2.0,0.060167614800000005,4.0,-0.1987201165,-0.14331575445,0.0815451975,1
5012,0.0,0.0079958258,1.0,-0.21243485875,-0.1793175151,0.11558555525,0
5013,0.0,0.018485599300000002,2.0,-0.22975336475,-0.1726820119,0.1146099065,1
5014,0.0,0.0017743739500000002,1.0,-0.20609389455,-0.17914600825,0.1283672578,0
5015,1.0,0.04699772135,3.0,-0.2740387423,-0.22012036964999998,0.07606124935,1
5016,1.0,0.054461983850000006,5.0,-0.2194993308,-0.1928192373,0.0788499137,1
5017,1.0,0.04885358575,1.0,-0.21498073645,-0.19532159659999998,0.0692786375,1
5018,2.0,0.065858378,4.0,-0.226716736,-0.09512401225,0.07246351565,1
5019,0.0,0.04794945885,2.0,-0.20592331095,-0.10318921405,0.0924267495,1
5020,0.0,0.0295923181,1.0,-0.22682003444999999,-0.19248128815,0.0852459141,0
5021,0.0,0.03185726825,4.0,-0.20022520685,-0.1458509884,0.10055699970000001,1
5022,0.0,0.040937619450000004,1.0,-0.2320614342,-0.18437772045,0.0621959498,0
5023,2.0,0.06035682185,2.0,-0.20022264515,-0.18541833085,0.07308374615,1
5024,0.0,0.0333342654,2.0,-0.21780543795,-0.16319659860000002,0.07269039285000001,0
5025,1.0,0.0306027079,3.0,-0.22588410285,-0.19261404185,0.0984222884,1
5026,2.0,0.05004848045,4.0,-0.2313233786,-0.1815406973,0.08094263070000002,1
5027,0.0,0.02720108455,1.0,-0.3095995117,-0.23311038709999998,0.08627967795,0
5028,2.0,0.05375877595,4.0,-0.1983928039,-0.1105580005,0.08528829145,1
5029,0.0,0.04474632555,1.0,-0.24916221784999998,-0.24062400839999998,0.0630490948,1
5030,0.0,0.0381319929,1.0,-0.24670154360000002,-0.23970286540000002,0.07469514405,1
5031,0.0,0.0543857777,1.0,-0.26396201995,-0.21036418810000002,0.0626787217,0
5032,0.0,0.0399904169,3.0,-0.21706848795,-0.18383196785,0.06777998925,0
5033,0.0,0.04048906105,4.0,-0.23496411065,-0.17764591865,0.0663513057,0
5034,0.0,0.033008966900000006,3.0,-0.2185527483,-0.185644253,0.0748634822,0
5035,0.0,0.036020131649999995,4.0,-0.2747279644,-0.2019073742,0.08066008445,0
5036,0.0,0.0441714668,2.0,-0.19619940785,-0.11638787149999999,0.09674106335,1
5037,0.0,0.0493891619,1.0,-0.2934355535,-0.2914238362,0.06398326509999999,1
5038,0.0,0.038026348200000004,3.0,-0.2860980326,-0.2556082062,0.0791036992,0
5039,0.0,0.04789487365,1.0,-0.2786827014,-0.19177156620000002,0.06576971155,0
5040,0.0,0.03098398065,2.0,-0.30427428744999996,-0.1963625873,0.0773897246,0
5041,0.0,0.039170239,3.0,-0.3002487334,-0.21735025915,0.061468678,0
5042,1.0,0.06261812795,3.0,-0.22749676265000002,-0.1298593331,0.07512112805,1
5043,0.0,0.04632157665,2.0,-0.25559466545,-0.23707272610000002,0.080076227,1
5044,1.0,0.0403228611,3.0,-0.23265765875,-0.1627015849,0.09708474830000001,1
5045,0.0,0.0053156913,1.0,-0.1652588457,-0.13688286535,0.12642725725,0
5046,0.0,0.024256035500000002,1.0,-0.1910244059,-0.18551550714999998,0.11270740779999999,1
5047,0.0,0.0279721832,3.0,-0.28923284865,-0.2456346646,0.09238614705,0
5048,0.0,0.03166977975,3.0,-0.22080641965,-0.17184877469999998,0.0720183649,0
5049,0.0,0.02897356415,3.0,-0.2979653205,-0.2533427271,0.09297778215,0
5050,1.0,0.0439279753,3.0,-0.1991234959,-0.15952386125,0.09160398335,1
5051,1.0,0.04697322155,3.0,-0.23759894650000002,-0.18028726765,0.09301063740000001,1
5052,1.0,0.04806254385,3.0,-0.2144332541,-0.1799510823,0.09054663255,1
5053,0.0,0.02826498735,3.0,-0.29636604035,-0.236667501,0.08388955379999999,0
5054,0.0,0.03506232715,3.0,-0.312714404,-0.25939687895,0.08548022649999999,0
5055,0.0,0.0440021783,1.0,-0.31551129525,-0.2847085494,0.07458975614999999,1
5056,0.0,-0.0156691341,1.0,-0.1989123551,-0.15088364245000002,0.1288598131,0
5057,1.0,0.03607075795,3.0,-0.14061838565,-0.1227704448,0.09617756065,1
5058,0.0,0.02059903255,2.0,-0.1975694452,-0.0864226374,0.11778721105,1
5059,0.0,0.01854967045,2.0,-0.19629385225,-0.09440173725,0.12079812105,1
5060,2.0,0.0691575773,4.0,-0.2122647861,-0.17504939515,0.06966211155,1
5061,2.0,0.0681790514,4.0,-0.19217507005,-0.0892873125,0.07035958009999999,1
5062,0.0,0.0270280244,4.0,-0.27252421984999997,-0.2491415656,0.09946394844999999,0
5063,0.0,-0.01503549525,5.0,-0.18814610415,-0.10924373039999999,0.1427784118,0
5064,2.0,0.0586971456,4.0,-0.2215846266,-0.19896354535,0.07535831794999999,1
5065,2.0,0.06354748115,2.0,-0.2366505364,-0.20830460605,0.07019808345,1
5066,0.0,-0.010828426450000001,1.0,-0.20557926725,-0.0569477059,0.1507445598,0
5067,2.0,0.06600610975,4.0,-0.2230035886,-0.1103718602,0.07304170430000001,1
5068,0.0,0.04028522135,1.0,-0.30204142205,-0.279947415,0.08065682915,1
5069,1.0,0.06007168905,1.0,-0.20356993145000002,-0.16787953915,0.08696128865,1
